close,time,ema20,ema50
1104.02,1517079024595,1104.0307956984636,1104.1574744380546
1104.92,1517079025619,1104.2530967738478,1104.2300959201445
1104.01,1517079028896,1104.192322580386,1104.2091344039404
1104.01,1517079031869,1104.1467419352896,1104.190169222613
1104.01,1517079033155,1104.1125564514673,1104.1730102490308
1104,1517079034530,1104.0844173386004,1104.1565330824565
1104,1517079036167,1104.0633130039503,1104.1416251698415
1101,1517079037191,1103.2974847529626,1103.8424227727137
1101.09,1517079038833,1102.745613564722,1103.5802872705506
1101.07,1517079040226,1102.3267101735414,1103.3412122924028
1103.88,1517079046080,1102.7150326301562,1103.392525407412
1101.78,1517079048353,1102.481274472617,1103.2389515590871
1101.78,1517079049377,1102.3059558544628,1103.100003791555
1101.09,1517079050401,1102.0019668908471,1102.908574859026
1101.78,1517079051015,1101.9464751681353,1102.8010915391187
1103.74,1517079053912,1102.3948563761014,1102.890511392536
1101.78,1517079055623,1102.241142282076,1102.7847484027707
1101.13,1517079056605,1101.963356711557,1102.6271533167926
1101.78,1517079057876,1101.9175175336677,1102.5464720485265
1101.77,1517079059004,1101.880638150251,1102.4725223296193
1101.77,1517079060539,1101.8529786126883,1102.4056154410841
1101.15,1517079061972,1101.6772339595163,1102.2860330181238
1103,1517079063226,1102.0079254696373,1102.3540298735406
1103.76,1517079064532,1102.445944102228,1102.4879317903465
1103,1517079066068,1102.584458076671,1102.536700191266
1103,1517079067604,1102.6883435575032,1102.580823982574
1103,1517079070164,1102.7662576681273,1102.6207455080432
1103,1517079071601,1102.8246932510956,1102.6568649834678
1102.99,1517079072862,1102.8660199383216,1102.6885921278995
1102.99,1517079074158,1102.8970149537413,1102.7172976395282
1103,1517079077437,1102.9227612153059,1102.7442216738589
1103,1517079078625,1102.9420709114793,1102.768581514444
1103,1517079084253,1102.9565531836095,1102.7906213702113
1103,1517079085731,1102.967414887707,1102.810562192096
1103,1517079086754,1102.9755611657802,1102.828603888087
1103,1517079088185,1102.9816708743351,1102.8449273273168
1103,1517079094196,1102.9862531557515,1102.8596961532867
1103,1517079095257,1102.9896898668135,1102.8730584244022
1102.99,1517079099759,1102.9897674001102,1102.8841957173163
1101.53,1517079100885,1102.6248255500825,1102.7552246966195
1102.99,1517079101193,1102.7161191625619,1102.7775842493224
1103.78,1517079102421,1102.9820893719213,1102.8730524160537
1103,1517079102728,1102.986567028941,1102.8851426621438
1103,1517079107952,1102.9899252717057,1102.8960814562254
1103.77,1517079109180,1103.184943953779,1102.9793117937277
1103.77,1517079112969,1103.3312079653342,1103.0546154324202
1103.77,1517079117167,1103.4409059740005,1103.1227472959993
1103.77,1517079118601,1103.5231794805004,1103.184390410666
1103.77,1517079122083,1103.5848846103754,1103.2401627525073
1103.77,1517079123516,1103.6311634577814,1103.2906234427446
1103.01,1517079124950,1103.4758725933361,1103.2638974005783
1103.77,1517079126588,1103.549404445002,1103.3120976481423
1103.77,1517079127919,1103.6045533337515,1103.3557073959382
1103.78,1517079129149,1103.6484150003137,1103.3961162153728
1103.77,1517079133452,1103.6788112502354,1103.431724194861
1103.77,1517079136200,1103.7016084376764,1103.4639409382075
1103.77,1517079137608,1103.7187063282572,1103.493089420283
1103.78,1517079137955,1103.7340297461928,1103.5204142373989
1103.78,1517079142249,1103.7455223096447,1103.54513669098
1103.95,1517079144918,1103.7966417322334,1103.5836951013628
1103.78,1517079146675,1103.792481299175,1103.602390805995
1103.95,1517079147786,1103.8318609743812,1103.6354964435193
1103.95,1517079149211,1103.861395730786,1103.6654491631841
1103.78,1517079161968,1103.8410467980893,1103.6763587666903
1103.95,1517079163291,1103.868285098567,1103.7024198365293
1103.95,1517079164352,1103.8887138239252,1103.725998899717
1103.78,1517079172158,1103.8615353679438,1103.731141861649
1103.95,1517079175127,1103.883651525958,1103.7519854938728
1103.95,1517079176448,1103.9002386444683,1103.7708440182657
1103.78,1517079177175,1103.8701789833513,1103.7717160165262
1103.78,1517079178509,1103.8476342375134,1103.7725049673331
1103.95,1517079179334,1103.873225678135,1103.7894092561585
1103.95,1517079180476,1103.8924192586012,1103.8047036127148
1103.95,1517079182194,1103.906814443951,1103.8185413638848
1103,1517079183497,1103.6801108329632,1103.740585043515
1103,1517079187006,1103.5100831247223,1103.670053134609
1101.72,1517079192436,1103.0625623435417,1103.4843337884556
1103,1517079194174,1103.0469217576563,1103.4382067609838
1102.01,1517079194897,1102.7876913182422,1103.3021870694615
1102,1517079196120,1102.5907684886815,1103.1781692533223
1102,1517079209051,1102.4430763665111,1103.0659626577676
1101.82,1517079210203,1102.2873072748832,1102.947299547504
1102.98,1517079216293,1102.4604804561623,1102.950413876313
1102.98,1517079220085,1102.5903603421216,1102.9532316023783
1104.1,1517079221318,1102.9677702565912,1103.062447640247
1104.1,1517079223324,1103.2508276924432,1103.1612621506997
1104.1,1517079226023,1103.4631207693324,1103.250665755395
1104.1,1517079227744,1103.6223405769992,1103.3315547310717
1104.1,1517079230891,1103.7417554327494,1103.4047399947792
1104.1,1517079233196,1103.8313165745622,1103.4709552333716
1103,1517079234404,1103.6234874309216,1103.426102354003
1104.3,1517079237081,1103.7926155731911,1103.5093307012407
1104.3,1517079242713,1103.9194616798934,1103.5846325392179
1103.01,1517079244051,1103.6920962599202,1103.5299056307208
1104.3,1517079245171,1103.84407219494,1103.6032479516045
1104.95,1517079246292,1104.120554146205,1103.7315100514518
1103,1517079247502,1103.8404156096537,1103.661842427504
1103.01,1517079251827,1103.6328117072403,1103.5997621963131
